filename,dice,iou
0_472.png,0.6870341291444803,0.5232688407898782
0_473.png,0.755726660302486,0.6073638615211208
0_474.png,0.7292673108435452,0.5738951371538428
0_475.png,0.7078914324914728,0.5478575488000904
0_476.png,0.7645147446989732,0.6187971418490151
0_477.png,0.7996325448776265,0.6661564686171926
0_478.png,0.7882640587228475,0.6505246167438375
0_479.png,0.7383315576481184,0.5852025246421515
0_480.png,0.735422809011019,0.5815562816805594
0_481.png,0.7793825307762217,0.6385149733644049
0_482.png,0.7338968788758612,0.579650161753527
0_483.png,0.7598130486453979,0.6126600895849439
0_484.png,0.7929022849228443,0.6568666936310691
0_485.png,0.7991380637603629,0.6654703923143199
0_486.png,0.819324897897877,0.6939461131176691
0_487.png,0.8304948586458678,0.7101250172722472
0_488.png,0.8445565850751662,0.730937209232141
0_489.png,0.8195769720460446,0.6943078478631499
0_490.png,0.7674174025662432,0.6226093117320467
0_491.png,0.6917143739172955,0.5287181638379839
0_492.png,0.7066071208440086,0.546320559136827
0_493.png,0.6507771679686863,0.4823348320264037
0_494.png,0.6493214168074609,0.4807371827564118
0_495.png,0.6502541511944673,0.48176043798002544
0_496.png,0.6846188955368784,0.5204718946456862
0_599.png,0.7770542042288224,0.6353954582476917
0_600.png,0.785313195908289,0.6465149644735524
0_601.png,0.8588599919528742,0.7526333192798482
0_602.png,0.8870002795954709,0.7969456446312942
0_603.png,0.7074816907502077,0.5473668618815766
0_604.png,0.6689543578649273,0.5025780760835975
0_605.png,0.6952116265140375,0.5328156203537538
0_606.png,0.5167817473681231,0.34841922060137664
0_607.png,0.7072950614922799,0.5471434668009373
0_608.png,0.7257810190879617,0.5695889247188256
0_609.png,0.7330194350498348,0.5785561794976848
0_610.png,0.7968934662060628,0.6623631772558878
0_611.png,0.8196146103481119,0.6943618733519995
100_33.png,0.49695216777120227,0.3306296427961204
100_34.png,0.5493070363224102,0.3786514791065011
100_35.png,0.5061372365037118,0.33881106683116463
100_36.png,0.513990905981988,0.34588678369897474
100_37.png,0.5173433189485129,0.3489299482826133
100_38.png,0.5338025047747698,0.3640727163981872
100_39.png,0.5935225078601215,0.42199218349593487
100_40.png,0.5862336766400745,0.41466094292798494
100_41.png,0.5956749489347496,0.42417170338416377
105_316.png,0.5397232596411089,0.3696034078992579
105_317.png,0.5237788513662074,0.3548105593258947
105_318.png,0.5975588834100195,0.42608482909664547
105_319.png,0.6721461437035422,0.50618984957099
105_320.png,0.6758664688465298,0.5104216855876109
105_321.png,0.68244537609561,0.5179636303352585
105_322.png,0.6228545390584206,0.4522794118653898
105_323.png,0.6603585389324224,0.49293677315310963
105_324.png,0.6306334012954249,0.46052927094989343
105_325.png,0.622252573586482,0.4516448818747898
105_326.png,0.6047642557881061,0.43344951444004004
105_327.png,0.6111545770014587,0.44004506689556927
105_328.png,0.6976974849879282,0.5357414863375602
105_329.png,0.6468800998199732,0.47806561695172556
105_330.png,0.6442922798240742,0.4752442361322305
105_331.png,0.6542103371127316,0.4861163339430173
105_332.png,0.6358631282118073,0.46612853990799774
105_333.png,0.6213249405566228,0.45066815154961615
105_37.png,0.6640864061724928,0.4971028136184284
105_38.png,0.695156292052363,0.5327506182421483
105_39.png,0.6740147512557774,0.5083124054070458
105_40.png,0.6512751819332236,0.48288218121073373
105_41.png,0.5692390307688856,0.3978575339122906
105_42.png,0.5727399905688623,0.40128637168665565
105_43.png,0.6213733617540749,0.450719103038804
105_44.png,0.611916518874573,0.4408355313339136
105_45.png,0.5808820470583647,0.4093261211414565
105_46.png,0.5976441010850092,0.4261714887138088
105_47.png,0.6035244328757979,0.43217686520954257
10_170.png,0.6482749179334896,0.47959080337634935
10_171.png,0.6812231341145898,0.516556782162917
10_172.png,0.6262239532584716,0.45584136865943514
10_173.png,0.7385419959947869,0.5854669705760971
10_174.png,0.7562472727981825,0.6080366751143581
10_175.png,0.648105467030491,0.47940534660413076
10_176.png,0.6248793331231067,0.45441781822827215
10_177.png,0.6728725319275275,0.5070142456045216
10_178.png,0.6220582241816535,0.45144013717843995
10_179.png,0.5484161267911418,0.3778053318343942
10_180.png,0.6319202200451594,0.4619030479175956
10_181.png,0.6059771330127208,0.43469669506139275
10_182.png,0.5132913978411417,0.34525353334390096
10_183.png,0.5368329660828102,0.366897936971221
10_184.png,0.6522906762314169,0.48399952781366246
10_185.png,0.6968920483350777,0.5347922614859524
10_186.png,0.6400775946382002,0.4706721443938513
10_187.png,0.6841321231286607,0.5199094341071971
10_188.png,0.6761362525334789,0.5107294870209477
10_38.png,0.5585491361840461,0.3874909303765807
10_39.png,0.5933692621483068,0.4218372642530077
10_40.png,0.5897827364279149,0.41822118603758013
10_41.png,0.608240631014693,0.4370300244963402
10_42.png,0.6579714060356227,0.490281212407188
10_43.png,0.7000541745018852,0.5385256530411416
10_44.png,0.6644124478096772,0.4974682841371387
10_45.png,0.6750517850084812,0.5094929578846498
10_46.png,0.6787159224716006,0.5136790294432008
10_47.png,0.6265085096052074,0.45614298601778736
10_48.png,0.6307630815858118,0.46066759754774267
10_49.png,0.6854667072656075,0.5214525270262944
10_497.png,0.5774489955493772,0.40592498535045757
10_498.png,0.5731320563914227,0.40167140838334114
10_499.png,0.5693518896944026,0.397967806118136
10_50.png,0.5861517086853177,0.41457892787297446
10_500.png,0.5483560124469492,0.37774827522423743
10_501.png,0.5428905110156365,0.37258045137406715
10_502.png,0.5650777825660048,0.3938037726291452
10_503.png,0.5346930506470328,0.36490173677871357
10_504.png,0.5637562992520587,0.39252133815763113
10_505.png,0.5463458353186571,0.37584306410540064
10_51.png,0.5802029587837322,0.4086520411391267
110_183.png,0.6972450359294636,0.5352081206795173
110_184.png,0.7086567668518696,0.5487749103074894
110_185.png,0.6966395112788595,0.5344948825945406
110_186.png,0.7064068210215817,0.5460811270588373
110_187.png,0.6390796164266785,0.4695936840093997
110_188.png,0.5083573817799487,0.3408037392863641
110_189.png,0.3881600634886413,0.24081799622052433
110_190.png,0.19681321953496117,0.10914743940879258
110_336.png,0.5442142088880229,0.373828493377853
110_337.png,0.5724302551628089,0.4009823389067157
110_338.png,0.5716235687202519,0.40019112348690605
110_339.png,0.5286314498030695,0.35927874753605
110_34.png,0.7411758424127061,0.5887842539552658
110_340.png,0.5539382601117633,0.3830668116781268
110_341.png,0.5359613917297464,0.3660841925753739
110_342.png,0.5550061326505705,0.3840889191786978
110_35.png,0.77885637104388,0.6378089789281431
110_36.png,0.8330522765911463,0.7138728324618263
110_37.png,0.8322311046816441,0.7126676417485553
110_38.png,0.7885618097900887,0.6509302878466363
110_600.png,0.6830243081284312,0.5186309150676022
110_601.png,0.6798127038546486,0.5149365593102927
110_602.png,0.6381952727690104,0.46863934312728106
110_603.png,0.6685068669686074,0.5020730865611005
110_604.png,0.7164747616136784,0.5582085495869767
110_605.png,0.7392495784541,0.58635679662112
110_606.png,0.7072556314321955,0.5470962772648367
110_607.png,0.6967970812199072,0.5346804179500088
110_608.png,0.7065009702269932,0.5461936607854998
110_609.png,0.7255796913820117,0.569340967450988
110_610.png,0.8062646360621374,0.6754132117325913
110_611.png,0.7008393569076331,0.5394555020632122
110_612.png,0.7306424596583919,0.5756002044453146
115_160.png,0.6044799401833406,0.4331574713305441
115_161.png,0.60940069180144,0.4382288185495042
115_162.png,0.5923767551870524,0.4208347350581326
115_163.png,0.6446921772016873,0.47567952199354496
115_164.png,0.6517830447003442,0.48344077133968866
115_165.png,0.6639459556503069,0.4969454331266472
115_166.png,0.6893042334785806,0.5259071183236671
115_167.png,0.6088574853938462,0.4376672261036535
115_168.png,0.5958344079131332,0.42433343428885234
115_169.png,0.638048519205403,0.46848109370396784
115_29.png,0.598543565369529,0.42708681533103804
115_30.png,0.5828100791847814,0.41124345491361886
115_31.png,0.6947318350113612,0.5322521867593834
115_32.png,0.6854029122534586,0.5213786937080325
115_33.png,0.7367114691760615,0.5831696016373792
115_34.png,0.7237222095522067,0.5670569644540417
115_35.png,0.735688768899606,0.5818889770917994
115_36.png,0.6786148363968822,0.513563232878036
115_37.png,0.6829546572867209,0.5185506035611929
115_38.png,0.6341959503070561,0.4643389002594567
115_39.png,0.6577630006616552,0.4900498206212113
115_40.png,0.6552055647316245,0.4872161481673069
115_41.png,0.6767993354586513,0.5114865444731923
115_42.png,0.6261329177817457,0.4557449013648314
115_43.png,0.5779553801786163,0.40642562984222036
115_44.png,0.5362007823788563,0.366307602860109
115_45.png,0.5338681343323745,0.3641337774130736
115_46.png,0.5445717172788406,0.3741659577774918
115_535.png,0.6463394867813886,0.47747532011455907
115_536.png,0.6472362154060457,0.47845471830818115
115_537.png,0.564683607140114,0.3934209976562207
115_538.png,0.6058918223429022,0.43460890061785895
115_539.png,0.5706400450483586,0.3992276705205531
115_540.png,0.5945975523748157,0.42307991812934304
115_541.png,0.6278508508049051,0.4575674964214324
120_194.png,0.6453959813689173,0.4764462326712928
120_195.png,0.6337398896349031,0.4638501006476629
120_196.png,0.6997035755740986,0.5381108203450892
120_197.png,0.6965468640314945,0.534385813249484
120_198.png,0.6906392996415163,0.5274629821369486
120_199.png,0.689404615723136,0.5260239918857974
120_200.png,0.6990028731167038,0.5372824111083233
120_201.png,0.7272314270808082,0.571377580034145
120_202.png,0.7530545996972492,0.6039194655753124
120_203.png,0.7969751046138468,0.6624759867562006
120_204.png,0.823407365520283,0.6998236615101464
120_205.png,0.7629180657040192,0.6167077900089982
120_206.png,0.7358671441430249,0.5821121892311559
120_207.png,0.81603354087536,0.6892370426845055
120_208.png,0.7633851468400653,0.6173184358463402
120_209.png,0.8415281997587318,0.7264123301317357
120_210.png,0.802400342937499,0.6700071582836217
120_211.png,0.8190875721324253,0.6936056839216236
120_212.png,0.8501850099216617,0.7394102680019726
120_213.png,0.8771863190312426,0.7812394290706856
125_197.png,0.7854532866855021,0.6467048801902168
125_198.png,0.717860002598102,0.5598920586646273
125_199.png,0.7358572919882477,0.5820998589512565
125_200.png,0.8108571112963641,0.6818836651410606
125_201.png,0.8227191751686702,0.6988300139149174
125_202.png,0.799284921731878,0.6656740939066855
125_203.png,0.8194333941144458,0.6941017898186174
125_204.png,0.8016708640752425,0.6689905469836276
125_324.png,0.7642774081203342,0.6184862307879277
125_325.png,0.8044046823191106,0.6728068188717213
125_326.png,0.8163957334001215,0.6897539629307611
125_327.png,0.829331196419784,0.708425127508588
125_328.png,0.8214404696678905,0.6969868288822867
125_58.png,0.9032792078497349,0.8236182028579594
125_59.png,0.9002410419595048,0.8185803219842744
125_60.png,0.8749258688298219,0.7776606399631613
125_61.png,0.8727106772354792,0.7741674294560714
125_62.png,0.8529179966255942,0.7435545097401958
125_63.png,0.8598211267316367,0.754110733776464
125_64.png,0.8221908921686903,0.6980680372835217
125_65.png,0.8328817685796441,0.7136224473112367
125_66.png,0.8701817110834427,0.7701961630849927
125_67.png,0.8611293210706996,0.7561256400982636
125_68.png,0.8598157450672331,0.7541024543817597
125_69.png,0.8349254950158271,0.7166284142970674
125_70.png,0.8539530080192148,0.7451291387010203
125_71.png,0.8403511506061658,0.7246600133083694
125_72.png,0.8542816477555747,0.7456297144128928
125_73.png,0.8633685380905182,0.7595852895576211
125_74.png,0.8659249481558676,0.7635517127118212
125_75.png,0.8776360191042211,0.7819531222178567
125_76.png,0.894824529562464,0.809667381803663
125_77.png,0.880857901826555,0.7870831624397657
125_78.png,0.8404421986539374,0.7247954329733977
125_79.png,0.857273446834858,0.7501999883421068
130_170.png,0.6116893255038559,0.4405997424292843
130_171.png,0.6085312916099038,0.4373302022753303
130_172.png,0.5911570441229067,0.4196046420554197
130_173.png,0.5681499388831961,0.39679429739316874
130_174.png,0.6049297325109363,0.43361954354368204
130_175.png,0.6216531594779883,0.4510135920000432
130_176.png,0.6186803501198325,0.44789079070902005
130_177.png,0.655634702026807,0.4876908851346652
130_178.png,0.6340928161695455,0.46422833393246654
130_179.png,0.6437600552182159,0.4746653110914214
130_180.png,0.6556611014111122,0.4877200995870198
130_181.png,0.6259738148123976,0.45557633591639013
130_182.png,0.6917316333784455,0.5287383316125349
130_183.png,0.6593084481409687,0.4917674369758779
130_184.png,0.6093267449796698,0.43815234303848755
130_185.png,0.5945286841712335,0.42301018710875116
130_186.png,0.5716480840304229,0.4002151554890283
130_508.png,0.47225945671817116,0.30912281467415886
130_509.png,0.4441436139723155,0.28546568826407925
130_510.png,0.42527091707117126,0.2700597339452161
130_511.png,0.465223087532536,0.3031209838094184
130_512.png,0.4914515790553992,0.3257777956169028
130_513.png,0.502901470353453,0.3359174165858135
130_514.png,0.4981547124854996,0.3316950931792814
130_515.png,0.48658204777611674,0.3215120100530203
130_516.png,0.5089992495420368,0.34138094798340185
130_517.png,0.5004970111928952,0.33377526755166537
130_518.png,0.5032142117227879,0.33619654579547487
130_519.png,0.5028166305538709,0.3358417151207984
130_520.png,0.4860664165939744,0.32106191580154136
130_521.png,0.4823910657111343,0.31786256320935613
130_522.png,0.4447213949021397,0.28594323456481185
130_523.png,0.4599342243344208,0.2986458316867539
130_524.png,0.4323531991841099,0.2757975833904805
130_525.png,0.40328961333275637,0.2525753053237185
130_526.png,0.42895016627922666,0.27303409298046355
130_527.png,0.41484271039232623,0.26170444612441196
